 #! FIELDS time p.x p.y deepTDA.node-0 mueller opes.bias
 82.035 -1.11298 0.730656 -1.08529 13.4124 -10.0
 82.04 -1.10004 0.724594 -1.01326 13.4978 -10.0
 82.045 -1.08772 0.717881 -0.935294 13.6179 -10.0
 82.05 -1.07382 0.710872 -0.852968 13.7655 -10.0
 82.055 -1.05999 0.704794 -0.780003 13.9149 -10.0
 82.06 -1.04588 0.697745 -0.697088 14.0978 -10.0
 82.065 -1.03153 0.684928 -0.556373 14.3944 -10.0
 82.07 -1.01679 0.674866 -0.442811 14.6436 -10.0
 82.075 -1.00112 0.668209 -0.362435 14.8377 -10.0
 82.08 -0.987072 0.660608 -0.274063 15.0323 -10.0
 82.085 -0.973081 0.652274 -0.14889 15.2259 -10.0
 82.09 -0.959798 0.645887 -0.0363894 15.3757 -10.0
 82.095 -0.947816 0.640501 0.0609245 15.4952 -10.0
 82.1 -0.93641 0.635858 0.14816 15.5931 -10.0
 82.105 -0.924243 0.627913 0.274541 15.7135 -10.0
 82.11 -0.913778 0.620731 0.387105 15.804 -10.0
 82.115 -0.903066 0.615004 0.484253 15.8686 -10.0
 82.12 -0.89224 0.608729 0.587857 15.9232 -10.0
 82.125 -0.883877 0.60137 0.695859 15.9688 -10.0
 82.13 -0.873277 0.593335 0.818354 16.0032 -10.0
 82.135 -0.862699 0.587437 0.916978 16.013 -10.0
 82.14 -0.850725 0.582113 1.01357 16.0047 -10.0
 82.145 -0.840873 0.580656 1.0605 15.9805 -10.0
 82.15 -0.83027 0.580477 1.09553 15.9465 -10.0
 82.155 -0.820381 0.58137 1.11641 15.9104 -10.0
 82.16 -0.81024 0.582358 1.137 15.8715 -10.0
 82.165 -0.799978 0.584943 1.1402 15.8318 -10.0
 82.17 -0.789896 0.58954 1.12043 15.7977 -10.0
 82.175 -0.778637 0.594218 1.10343 15.7639 -10.0
 82.18 -0.767651 0.598818 1.08646 15.736 -10.0
 82.185 -0.753123 0.603106 1.08398 15.6968 -10.0
 82.19 -0.739248 0.605341 1.10233 15.6505 -10.0
 82.195 -0.726137 0.608673 1.10609 15.6154 -10.0
 82.2 -0.712745 0.612149 1.10912 15.5825 -10.0
 82.205 -0.700492 0.618245 1.07943 15.5844 -10.0
 82.21 -0.686581 0.623098 1.06874 15.5732 -10.0
 82.215 -0.671612 0.628128 1.05939 15.5655 -10.0
 82.22 -0.65581 0.63468 1.03568 15.5827 -10.0
 82.225 -0.640081 0.641334 1.01061 15.6129 -10.0
 82.23 -0.626949 0.64527 1.00771 15.619 -10.0
 82.235 -0.615409 0.649671 0.994664 15.645 -10.0
 82.24 -0.601676 0.65361 0.993609 15.6575 -10.0
 82.245 -0.591664 0.657175 0.985111 15.6835 -10.0
 82.25 -0.581217 0.656787 1.02199 15.6279 -10.0
 82.255 -0.571739 0.658756 1.0296 15.6254 -10.0
 82.26 -0.561236 0.664313 1.00046 15.7 -10.0
 82.265 -0.550865 0.665535 1.01917 15.6809 -10.0
 82.27 -0.540907 0.666442 1.0401 15.6562 -10.0
 82.275 -0.530349 0.667922 1.05652 15.6427 -10.0
 82.28 -0.518813 0.669893 1.07053 15.6377 -10.0
 82.285 -0.508926 0.673936 1.05632 15.6965 -10.0
 82.29 -0.499749 0.679164 1.02671 15.7948 -10.0
 82.295 -0.49092 0.6836 1.00484 15.8783 -10.0
 82.3 -0.484204 0.687225 0.985402 15.9519 -10.0
 82.305 -0.47669 0.689205 0.986765 15.9782 -10.0
 82.31 -0.470885 0.690129 0.994572 15.9818 -10.0
 82.315 -0.467524 0.692264 0.981272 16.0308 -10.0
 82.32 -0.465783 0.691178 0.998786 15.9923 -10.0
 82.325 -0.463232 0.686505 1.05877 15.8452 -10.0
 82.33 -0.461336 0.682548 1.10873 15.7211 -10.0
 82.335 -0.459707 0.678869 1.15478 15.606 -10.0
 82.34 -0.458212 0.674163 1.21183 15.4615 -10.0
 82.345 -0.455605 0.668678 1.28102 15.289 -10.0
 82.35 -0.452428 0.660233 1.38495 15.0286 -10.0
 82.355 -0.4488 0.650414 1.50558 14.7294 -10.0
 82.36 -0.443288 0.639821 1.64071 14.402 -10.0
 82.365 -0.439735 0.630628 1.75413 14.1317 -10.0
 82.37 -0.43572 0.620147 1.88333 13.8331 -10.0
 82.375 -0.432762 0.612976 1.9724 13.6338 -10.0
 117.455 -0.581319 0.571093 1.9758 14.1315 -10.0
 117.45 -0.58397 0.572097 1.95635 14.1688 -10.0
 117.445 -0.586913 0.5733 1.93379 14.2111 -10.0
 117.44 -0.589999 0.57228 1.93553 14.2271 -10.0
 117.435 -0.59284 0.571005 1.94087 14.2383 -10.0
 117.43 -0.596549 0.570463 1.93535 14.2665 -10.0
 117.425 -0.599884 0.570283 1.92696 14.2955 -10.0
 117.42 -0.600563 0.569667 1.93171 14.2948 -10.0
 117.415 -0.601566 0.573047 1.89094 14.3431 -10.0
 117.41 -0.601597 0.575313 1.86561 14.3705 -10.0
 117.405 -0.60057 0.574735 1.87525 14.3542 -10.0
 117.4 -0.60068 0.576103 1.85967 14.3718 -10.0
 117.395 -0.602012 0.577755 1.83713 14.4042 -10.0
 117.39 -0.601389 0.579017 1.82503 14.4144 -10.0
 117.385 -0.599472 0.579357 1.82721 14.4016 -10.0
 117.38 -0.597276 0.57997 1.82723 14.39 -10.0
 117.375 -0.596424 0.579956 1.83005 14.3822 -10.0
 117.37 -0.593473 0.580241 1.83606 14.3596 -10.0
 117.365 -0.591225 0.579223 1.85441 14.3261 -10.0
 117.36 -0.585836 0.580116 1.86125 14.2896 -10.0
 117.355 -0.580031 0.580657 1.87332 14.2448 -10.0
 117.35 -0.573047 0.580026 1.90211 14.173 -10.0
 117.345 -0.565513 0.578492 1.94267 14.0828 -10.0
 117.34 -0.55922 0.576815 1.98094 14.0013 -10.0
 117.025 -0.325428 0.642146 1.98209 13.7911 -10.0
 117.02 -0.325917 0.646432 1.93285 13.9303 -10.0
 117.015 -0.326884 0.650627 1.88312 14.0708 -10.0
 117.01 -0.329617 0.653608 1.84142 14.1808 -10.0
 117.005 -0.33259 0.655628 1.80966 14.2609 -10.0
 117.0 -0.337206 0.65791 1.76987 14.3572 -10.0
 116.995 -0.343101 0.659503 1.73377 14.4368 -10.0
 116.99 -0.349656 0.658933 1.71968 14.4488 -10.0
 116.985 -0.357121 0.657187 1.71586 14.4281 -10.0
 116.98 -0.365555 0.656472 1.69753 14.4471 -10.0
 116.975 -0.373239 0.655637 1.68289 14.4598 -10.0
 116.97 -0.381906 0.652577 1.68995 14.4099 -10.0
 116.965 -0.389425 0.648841 1.70812 14.3368 -10.0
 116.96 -0.396205 0.643906 1.74194 14.228 -10.0
 116.955 -0.404754 0.640849 1.74934 14.1896 -10.0
 116.95 -0.413242 0.638687 1.74696 14.18 -10.0
 116.945 -0.42424 0.637274 1.72842 14.2098 -10.0
 116.94 -0.434267 0.636146 1.70973 14.2434 -10.0
 116.935 -0.444225 0.63606 1.67966 14.3063 -10.0
 116.93 -0.452381 0.637316 1.64025 14.3936 -10.0
 116.925 -0.461218 0.637566 1.60994 14.4584 -10.0
 116.92 -0.473105 0.63994 1.54646 14.5986 -10.0
 116.915 -0.482136 0.64191 1.49638 14.7081 -10.0
 116.91 -0.490612 0.643909 1.44772 14.8135 -10.0
 116.905 -0.495408 0.645157 1.41887 14.8755 -10.0
 116.9 -0.499186 0.645465 1.40367 14.9069 -10.0
 116.895 -0.501573 0.643734 1.41551 14.8785 -10.0
 116.89 -0.503366 0.641094 1.43931 14.8245 -10.0
 116.885 -0.506068 0.637463 1.47132 14.7536 -10.0
 116.88 -0.510135 0.633563 1.50208 14.6878 -10.0
 116.875 -0.513803 0.627433 1.55889 14.5711 -10.0
 116.87 -0.51792 0.62124 1.61501 14.4625 -10.0
 116.865 -0.523452 0.61347 1.68429 14.3385 -10.0
 116.86 -0.529326 0.603061 1.78188 14.1776 -10.0
 116.855 -0.533244 0.589635 1.91915 13.9673 -10.0
 116.42 -0.729994 0.533218 1.93419 15.2878 -10.0
 116.415 -0.72618 0.543845 1.82776 15.2686 -10.0
 116.41 -0.723716 0.555177 1.70927 15.28 -10.0
 116.405 -0.722441 0.56617 1.59084 15.3159 -10.0
 116.4 -0.72078 0.576476 1.48127 15.359 -10.0
 116.395 -0.71542 0.583971 1.41452 15.3704 -10.0
 116.39 -0.710084 0.590063 1.36333 15.3803 -10.0
 116.385 -0.705581 0.594808 1.32453 15.3905 -10.0
 116.38 -0.701186 0.60147 1.26404 15.4231 -10.0
 116.375 -0.696406 0.610059 1.18331 15.4799 -10.0
 116.37 -0.69035 0.61786 1.11532 15.5317 -10.0
 116.365 -0.686525 0.62639 1.03227 15.6116 -10.0
 116.36 -0.683199 0.637587 0.91797 15.7346 -10.0
 116.355 -0.680065 0.650484 0.784134 15.8897 -10.0
 116.35 -0.675832 0.6612 0.678012 16.0224 -10.0
 116.345 -0.671291 0.672159 0.570141 16.1653 -10.0
 116.34 -0.667893 0.682525 0.465313 16.3065 -10.0
 116.335 -0.667652 0.692639 0.353454 16.4444 -10.0
 116.33 -0.670445 0.702385 0.236235 16.567 -10.0
 116.325 -0.677795 0.711497 0.111883 16.6557 -10.0
 116.32 -0.68215 0.721713 -0.015439 16.7454 -10.0
 116.315 -0.687556 0.728374 -0.106445 16.7785 -10.0
 116.31 -0.692145 0.735507 -0.200165 16.8061 -10.0
 116.305 -0.695116 0.743924 -0.303135 16.8388 -10.0
 116.3 -0.695074 0.753374 -0.408225 16.8872 -10.0
 116.295 -0.691625 0.763517 -0.510409 16.9591 -10.0
 116.29 -0.687438 0.774241 -0.616768 17.0326 -10.0
 116.285 -0.683419 0.784082 -0.713811 17.0945 -10.0
 116.28 -0.679047 0.794667 -0.818038 17.1531 -10.0
 116.275 -0.67583 0.806903 -0.944254 17.1819 -10.0
 116.27 -0.672522 0.818247 -1.06025 17.1964 -10.0
 116.265 -0.668978 0.83262 -1.20923 17.1792 -10.0
 116.26 -0.663947 0.846269 -1.34553 17.1658 -10.0
 116.255 -0.658947 0.85917 -1.47359 17.136 -10.0
 116.25 -0.655691 0.873605 -1.62416 17.0258 -10.0
 116.245 -0.65388 0.88876 -1.78726 16.8337 -10.0
 116.24 -0.652901 0.905182 -1.96704 16.5493 -10.0
 116.235 -0.653372 0.924551 -2.18417 16.0956 -10.0
 116.23 -0.653174 0.945957 -2.42189 15.5183 -10.0
 116.225 -0.651492 0.969673 -2.68071 14.8165 -10.0
 116.22 -0.650366 0.995621 -2.96611 13.9087 -10.0
 116.215 -0.651001 1.02238 -3.26604 12.792 -10.0
 90.975 -0.411709 1.10388 -3.42779 18.7213 -9.96884
 90.98 -0.39787 1.06953 -3.00223 20.0839 -10.0
 90.985 -0.384043 1.03948 -2.62448 21.0091 -10.0
 90.99 -0.373288 1.01269 -2.29267 21.5513 -10.0
 90.995 -0.364284 0.987472 -1.98389 21.8477 -10.0
 91.0 -0.357184 0.962788 -1.68693 21.9471 -10.0
 91.005 -0.35054 0.938931 -1.4006 21.8987 -10.0
 91.01 -0.344595 0.914735 -1.11267 21.708 -10.0
 91.015 -0.339759 0.889194 -0.813231 21.3611 -10.0
 91.02 -0.334601 0.86724 -0.552717 20.966 -10.0
 91.025 -0.328392 0.846148 -0.29852 20.5053 -10.0
 91.03 -0.325087 0.828262 -0.0890791 20.047 -10.0
 91.035 -0.323364 0.811204 0.10621 19.5622 -10.0
 91.04 -0.323305 0.792808 0.311224 18.9958 -10.0
 91.045 -0.322479 0.77542 0.5074 18.4283 -10.0
 91.05 -0.320634 0.757286 0.71505 17.8078 -10.0
 91.055 -0.317879 0.737087 0.948531 17.0892 -10.0
 91.06 -0.316335 0.718743 1.15759 16.4233 -10.0
 91.065 -0.314985 0.700786 1.36172 15.7682 -10.0
 91.07 -0.316374 0.684362 1.54027 15.1829 -10.0
 91.075 -0.318829 0.667619 1.71904 14.6058 -10.0
 91.08 -0.319471 0.649702 1.91652 14.0066 -10.0
 47.05 -0.197236 0.683551 1.92055 14.8784 -10.0
 47.045 -0.208591 0.686954 1.84728 15.0227 -10.0
 47.04 -0.219092 0.687213 1.81167 15.0468 -10.0
 47.035 -0.228956 0.687156 1.78157 15.0601 -10.0
 47.03 -0.239662 0.685727 1.76412 15.0252 -10.0
 47.025 -0.252292 0.681329 1.77373 14.8871 -10.0
 47.02 -0.263197 0.674509 1.81568 14.663 -10.0
 47.015 -0.273838 0.665052 1.88781 14.3539 -10.0
 47.01 -0.282706 0.656693 1.95325 14.0916 -10.0
 46.73 -0.665057 0.555318 1.89049 14.7683 -10.0
 46.725 -0.667546 0.567734 1.74449 14.8802 -10.0
 46.72 -0.67006 0.577372 1.62935 14.9828 -10.0
 46.715 -0.674618 0.584546 1.53527 15.0846 -10.0
 46.71 -0.677714 0.591649 1.44654 15.1764 -10.0
 46.705 -0.680803 0.601226 1.33028 15.2961 -10.0
 46.7 -0.684882 0.609303 1.22763 15.4081 -10.0
 46.695 -0.685546 0.617585 1.13336 15.5045 -10.0
 46.69 -0.686713 0.627086 1.02393 15.6207 -10.0
 46.685 -0.688192 0.638249 0.895039 15.7601 -10.0
 46.68 -0.69054 0.647478 0.78496 15.8788 -10.0
 46.675 -0.692208 0.655406 0.691487 15.9778 -10.0
 46.67 -0.693326 0.664946 0.581789 16.0928 -10.0
 46.665 -0.692707 0.671998 0.505205 16.1754 -10.0
 46.66 -0.691952 0.678421 0.436043 16.2504 -10.0
 46.655 -0.69001 0.684952 0.369377 16.3272 -10.0
 46.65 -0.689292 0.690839 0.306066 16.3954 -10.0
 46.645 -0.689082 0.697048 0.237592 16.4649 -10.0
 46.64 -0.689522 0.702956 0.170432 16.5273 -10.0
 46.635 -0.689467 0.7087 0.106653 16.5867 -10.0
 46.63 -0.689403 0.716194 0.0234125 16.6602 -10.0
 46.625 -0.691389 0.72589 -0.0907333 16.7366 -10.0
 46.62 -0.69336 0.737162 -0.222378 16.8094 -10.0
 46.615 -0.694527 0.746072 -0.325223 16.8555 -10.0
 46.61 -0.696034 0.756056 -0.441077 16.8897 -10.0
 46.605 -0.698381 0.768109 -0.582589 16.9009 -10.0
 46.6 -0.702035 0.781242 -0.740199 16.8649 -10.0
 46.595 -0.703755 0.798203 -0.934407 16.8 -10.0
 46.59 -0.704149 0.817381 -1.14917 16.6795 -10.0
 46.585 -0.705493 0.835196 -1.3517 16.4814 -10.0
 46.58 -0.707876 0.855756 -1.58805 16.1453 -10.0
 46.575 -0.7104 0.877712 -1.84037 15.6756 -10.0
 46.57 -0.714094 0.898704 -2.08561 15.0865 -10.0
 46.565 -0.717386 0.921159 -2.34589 14.3606 -10.0
 46.56 -0.71905 0.944364 -2.60944 13.5516 -10.0
 46.555 -0.72342 0.966838 -2.87328 12.5914 -10.0
 46.55 -0.725968 0.991108 -3.15145 11.5372 -10.0
 46.545 -0.72878 1.01505 -3.42675 10.4259 -10.0
 53.21 -0.645024 1.02873 -3.31811 12.7389 -10.0
 53.215 -0.641101 0.993982 -2.91898 14.2947 -10.0
 53.22 -0.639057 0.963501 -2.57323 15.4217 -10.0
 53.225 -0.639538 0.934633 -2.25332 16.2338 -10.0
 53.23 -0.639338 0.908232 -1.95875 16.836 -10.0
 53.235 -0.639746 0.884317 -1.69374 17.2308 -10.0
 53.24 -0.640848 0.861693 -1.44528 17.4728 -10.0
 53.245 -0.642416 0.839455 -1.20257 17.5978 -10.0
 53.25 -0.647243 0.816598 -0.963111 17.5805 -10.0
 53.255 -0.652254 0.795575 -0.744663 17.49 -10.0
 53.26 -0.656607 0.775728 -0.537248 17.3578 -10.0
 53.265 -0.66006 0.75783 -0.34873 17.205 -10.0
 53.27 -0.662319 0.737782 -0.132556 17.0064 -10.0
 53.275 -0.661986 0.713809 0.135412 16.7317 -10.0
 53.28 -0.661084 0.68787 0.42702 16.3819 -10.0
 53.285 -0.660622 0.66086 0.729199 15.9862 -10.0
 53.29 -0.659845 0.63506 1.01888 15.6064 -10.0
 53.295 -0.657062 0.609498 1.31216 15.2422 -10.0
 53.3 -0.655684 0.584812 1.59131 14.9409 -10.0
 53.305 -0.652041 0.560385 1.87464 14.6842 -10.0
 53.62 -0.574074 0.574185 1.96394 14.1032 -10.0
 53.625 -0.570198 0.576589 1.94926 14.0994 -10.0
 53.63 -0.564041 0.576258 1.97213 14.0381 -10.0
 70.195 -0.549085 0.581324 1.96233 13.9745 -10.0
 70.19 -0.553444 0.583319 1.92653 14.0443 -10.0
 70.185 -0.556482 0.585556 1.89216 14.106 -10.0
 70.18 -0.557202 0.586398 1.88054 14.1255 -10.0
 70.175 -0.557128 0.586231 1.88264 14.1222 -10.0
 70.17 -0.556721 0.585118 1.89629 14.1013 -10.0
 70.165 -0.556676 0.584987 1.89789 14.0989 -10.0
 70.16 -0.556705 0.58319 1.9178 14.0717 -10.0
 70.155 -0.5566 0.583421 1.91556 14.0742 -10.0
 70.15 -0.558242 0.583258 1.91226 14.0865 -10.0
 70.145 -0.556884 0.579778 1.95524 14.0224 -10.0
 70.14 -0.556068 0.576107 1.99865 13.9621 -10.0
 69.78 -0.664519 0.552974 1.91827 14.7485 -10.0
 69.775 -0.664774 0.560628 1.83224 14.8019 -10.0
 69.77 -0.663793 0.569043 1.74161 14.8585 -10.0
 69.765 -0.663456 0.576063 1.6645 14.9171 -10.0
 69.76 -0.661693 0.584699 1.57384 14.9868 -10.0
 69.755 -0.657885 0.593647 1.48607 15.0549 -10.0
 69.75 -0.652022 0.603632 1.39318 15.1338 -10.0
 69.745 -0.647491 0.613881 1.29319 15.2403 -10.0
 69.74 -0.64257 0.626605 1.16684 15.3957 -10.0
 69.735 -0.636039 0.641486 1.02151 15.597 -10.0
 69.73 -0.628604 0.655882 0.884396 15.8095 -10.0
 69.725 -0.621889 0.670104 0.746972 16.041 -10.0
 69.72 -0.616905 0.683961 0.608217 16.2838 -10.0
 69.715 -0.613549 0.697642 0.466352 16.5322 -10.0
 69.71 -0.610113 0.710959 0.32878 16.7748 -10.0
 69.705 -0.60421 0.725717 0.182858 17.045 -10.0
 69.7 -0.597984 0.73996 0.0436771 17.3059 -10.0
 69.695 -0.591732 0.755173 -0.106222 17.5789 -10.0
 69.69 -0.587649 0.768198 -0.238516 17.7986 -10.0
 69.685 -0.583378 0.782038 -0.379306 18.0183 -10.0
 69.68 -0.580937 0.795536 -0.52199 18.2026 -10.0
 69.675 -0.578626 0.809858 -0.674246 18.3705 -10.0
 69.67 -0.576765 0.825648 -0.844254 18.5136 -10.0
 69.665 -0.576497 0.842575 -1.03188 18.5981 -10.0
 69.66 -0.572171 0.858005 -1.1902 18.6869 -10.0
 69.655 -0.568875 0.87667 -1.38775 18.7134 -10.0
 69.65 -0.566634 0.894191 -1.57585 18.6649 -10.0
 69.645 -0.565111 0.913722 -1.78856 18.5184 -10.0
 69.64 -0.563195 0.934606 -2.01512 18.2794 -10.0
 69.635 -0.562106 0.956393 -2.2543 17.9084 -10.0
 69.63 -0.562901 0.978734 -2.50552 17.3639 -10.0
 69.625 -0.563003 1.00005 -2.74321 16.7584 -10.0
 69.62 -0.567575 1.02024 -2.98228 15.937 -10.0
 69.615 -0.573603 1.04293 -3.25362 14.8589 -10.0
 172.675 -0.791154 0.981721 -3.25007 10.0471 -10.0
 172.68 -0.794429 0.95436 -2.95563 11.0299 -10.0
 172.685 -0.798609 0.929567 -2.69261 11.8352 -10.0
 172.69 -0.800746 0.907887 -2.45788 12.5246 -10.0
 172.695 -0.802214 0.887725 -2.23797 13.1257 -10.0
 172.7 -0.803781 0.867535 -2.01805 13.6681 -10.0
 172.705 -0.807308 0.847712 -1.80834 14.098 -10.0
 172.71 -0.809596 0.82865 -1.60323 14.4818 -10.0
 172.715 -0.813525 0.809447 -1.40166 14.7834 -10.0
 172.72 -0.819215 0.792887 -1.23501 14.9654 -10.0
 172.725 -0.823929 0.778957 -1.0946 15.0986 -10.0
 172.73 -0.823956 0.768143 -0.974286 15.2434 -10.0
 172.735 -0.823336 0.757014 -0.848446 15.383 -10.0
 172.74 -0.823178 0.745615 -0.721033 15.5001 -10.0
 172.745 -0.822084 0.73569 -0.607113 15.5983 -10.0
 172.75 -0.821129 0.72601 -0.496364 15.6783 -10.0
 172.755 -0.81874 0.717814 -0.397662 15.7507 -10.0
 172.76 -0.818043 0.708022 -0.286468 15.8035 -10.0
 172.765 -0.816187 0.698488 -0.174535 15.8526 -10.0
 172.77 -0.813794 0.688032 -0.050657 15.8944 -10.0
 172.775 -0.809072 0.674746 0.111984 15.9348 -10.0
 172.78 -0.804555 0.662808 0.258989 15.9504 -10.0
 172.785 -0.800724 0.650215 0.411128 15.9451 -10.0
 172.79 -0.797924 0.638301 0.552504 15.9258 -10.0
 172.795 -0.794488 0.625707 0.703443 15.8956 -10.0
 172.8 -0.790399 0.612963 0.858077 15.8557 -10.0
 172.805 -0.788168 0.604781 0.956125 15.8278 -10.0
 172.81 -0.783288 0.596265 1.06615 15.788 -10.0
 172.815 -0.776495 0.587139 1.18893 15.7335 -10.0
 172.82 -0.768722 0.579236 1.30114 15.6711 -10.0
 172.825 -0.757884 0.571706 1.41875 15.5844 -10.0
 172.83 -0.746449 0.56678 1.50924 15.4926 -10.0
 172.835 -0.731633 0.561725 1.61169 15.3666 -10.0
 172.84 -0.716988 0.555447 1.72723 15.2257 -10.0
 172.845 -0.704017 0.549684 1.83181 15.0919 -10.0
 172.85 -0.68962 0.540878 1.97473 14.9274 -10.0
 25.79 -0.830878 0.499711 1.99289 16.2826 -10.0
 25.785 -0.830453 0.50388 1.9478 16.2491 -10.0
 25.78 -0.829558 0.508529 1.89883 16.2105 -10.0
 25.775 -0.829215 0.516336 1.81298 16.1596 -10.0
 25.77 -0.827653 0.523099 1.74254 16.111 -10.0
 25.765 -0.824761 0.531066 1.66285 16.0531 -10.0
 25.76 -0.822882 0.53893 1.58114 16.0096 -10.0
 25.755 -0.820764 0.547031 1.49754 15.9705 -10.0
 25.75 -0.820429 0.554555 1.41482 15.9494 -10.0
 25.745 -0.821954 0.561767 1.32977 15.9425 -10.0
 25.74 -0.821657 0.568855 1.25178 15.9293 -10.0
 25.735 -0.822456 0.576534 1.16379 15.9228 -10.0
 25.73 -0.823605 0.584127 1.07566 15.9196 -10.0
